trip_id,pickup_location,drop_location,pickup_time,distance_km,fare,driver_id
TRIP-7173,Viman Nagar,Wakad,2025-07-31T16:12:50.724718,11.4,181.17,DR-4146
TRIP-1143,Viman Nagar,Baner,2025-07-31T16:12:51.730895,10.92,191.78,DR-8154
TRIP-9507,Baner,Swargate,2025-07-31T16:12:52.735914,3.06,74.1,DR-4585
TRIP-8582,Baner,Shivajinagar,2025-07-31T16:12:53.742618,5.48,105.88,DR-6088
TRIP-2129,Wakad,Koregaon Park,2025-07-31T16:12:54.748815,8.39,154.23,DR-4477
TRIP-9257,Hinjewadi,Swargate,2025-07-31T16:12:55.749658,11.04,181.19,DR-5710
TRIP-1283,Kothrud,Baner,2025-07-31T16:12:56.754884,10.98,158.0,DR-8828
TRIP-1035,Kothrud,Shivajinagar,2025-07-31T16:12:57.758363,4.22,97.72,DR-2278
TRIP-3275,Baner,Swargate,2025-07-31T16:12:58.762906,13.82,236.58,DR-7667
TRIP-3077,Koregaon Park,Viman Nagar,2025-07-31T16:12:59.765197,14.0,236.8,DR-4622
TRIP-6949,Kothrud,Shivajinagar,2025-07-31T16:13:00.774351,5.09,104.94,DR-4785
TRIP-7360,Swargate,Wakad,2025-07-31T16:13:01.785033,4.05,81.71,DR-7763
TRIP-1414,Koregaon Park,Hinjewadi,2025-07-31T16:13:02.789148,12.69,211.45,DR-9286
TRIP-2959,Hinjewadi,Shivajinagar,2025-07-31T16:13:03.794173,11.51,180.21,DR-9207
TRIP-2644,Baner,Swargate,2025-07-31T16:13:04.810784,10.86,164.08,DR-4009
TRIP-1927,Kothrud,Wakad,2025-07-31T16:13:05.813454,10.7,151.69,DR-5942
TRIP-1065,Viman Nagar,Wakad,2025-07-31T16:13:06.821927,3.83,73.77,DR-4476
TRIP-8644,Swargate,Kothrud,2025-07-31T16:13:07.827409,8.42,159.99,DR-5447
TRIP-5592,Wakad,Shivajinagar,2025-07-31T16:13:08.829484,9.46,142.18,DR-8086
TRIP-7331,Swargate,Wakad,2025-07-31T16:13:09.830826,9.86,161.37,DR-7539
TRIP-6542,Swargate,Kothrud,2025-07-31T16:13:10.841295,10.01,156.0,DR-5608
TRIP-5852,Wakad,Hinjewadi,2025-07-31T16:13:11.856194,6.11,99.22,DR-6079
TRIP-8174,Hinjewadi,Baner,2025-07-31T16:13:12.863044,13.2,194.98,DR-8046
TRIP-6939,Baner,Kothrud,2025-07-31T16:13:13.875822,8.71,155.37,DR-9039
TRIP-8507,Shivajinagar,Viman Nagar,2025-07-31T16:13:14.878226,11.16,154.66,DR-1549
TRIP-8105,Viman Nagar,Swargate,2025-07-31T16:13:15.891938,5.52,99.16,DR-3029
TRIP-2995,Baner,Shivajinagar,2025-07-31T16:13:16.902172,12.34,184.46,DR-8617
TRIP-8232,Shivajinagar,Viman Nagar,2025-07-31T16:13:17.908309,4.23,88.83,DR-7982
TRIP-1496,Hinjewadi,Koregaon Park,2025-07-31T16:13:18.909754,9.18,127.54,DR-7365
TRIP-1402,Hinjewadi,Kothrud,2025-07-31T16:13:19.919717,12.01,197.72,DR-9717
TRIP-4966,Hinjewadi,Koregaon Park,2025-07-31T16:13:20.934499,11.81,188.07,DR-4999
TRIP-7085,Baner,Hinjewadi,2025-07-31T16:13:21.939963,14.57,231.43,DR-6694
TRIP-1781,Kothrud,Viman Nagar,2025-07-31T16:13:22.944085,8.38,127.31,DR-9192
TRIP-2220,Shivajinagar,Baner,2025-07-31T16:13:23.951766,9.04,168.97,DR-8702
TRIP-8430,Kothrud,Wakad,2025-07-31T16:13:24.965511,3.62,76.91,DR-1897
TRIP-9402,Baner,Koregaon Park,2025-07-31T16:13:25.967697,6.93,104.57,DR-3302
TRIP-2448,Kothrud,Viman Nagar,2025-07-31T16:13:26.975113,10.48,157.79,DR-8548
TRIP-9445,Koregaon Park,Hinjewadi,2025-07-31T16:13:27.979765,4.65,97.6,DR-3667
TRIP-5990,Viman Nagar,Kothrud,2025-07-31T16:13:28.980150,7.76,150.25,DR-8761
TRIP-2859,Baner,Shivajinagar,2025-07-31T16:13:29.983523,10.08,170.05,DR-3050
TRIP-7535,Koregaon Park,Swargate,2025-07-31T16:13:30.989314,6.7,106.6,DR-8531
TRIP-8115,Baner,Shivajinagar,2025-07-31T16:13:31.995319,6.74,106.02,DR-1494
TRIP-6658,Koregaon Park,Baner,2025-07-31T16:13:33.001016,13.35,198.16,DR-3598
TRIP-3440,Viman Nagar,Baner,2025-07-31T16:13:34.006805,6.75,132.71,DR-5162
TRIP-3893,Swargate,Viman Nagar,2025-07-31T16:13:35.020053,4.34,95.49,DR-9522
TRIP-1017,Viman Nagar,Baner,2025-07-31T16:13:36.024886,7.72,115.11,DR-2531
TRIP-4217,Viman Nagar,Swargate,2025-07-31T16:13:37.026646,5.09,110.23,DR-9018
TRIP-3014,Kothrud,Koregaon Park,2025-07-31T16:13:38.037834,9.54,132.46,DR-2286
TRIP-4588,Koregaon Park,Kothrud,2025-07-31T16:13:39.042245,12.8,210.94,DR-9493
TRIP-5117,Baner,Koregaon Park,2025-07-31T16:13:40.050023,4.05,92.4,DR-4321
TRIP-6440,Koregaon Park,Kothrud,2025-07-31T16:13:41.051874,8.13,125.98,DR-2910
TRIP-9515,Koregaon Park,Hinjewadi,2025-07-31T16:13:42.063798,12.36,168.53,DR-5031
TRIP-4539,Hinjewadi,Swargate,2025-07-31T16:13:43.072705,11.28,181.17,DR-5184
TRIP-2004,Swargate,Baner,2025-07-31T16:13:44.074146,3.3,79.83,DR-3610
TRIP-5716,Baner,Kothrud,2025-07-31T16:13:45.076803,13.19,181.79,DR-4714
TRIP-7951,Hinjewadi,Swargate,2025-07-31T16:13:46.084381,9.61,147.26,DR-2732
TRIP-3596,Wakad,Viman Nagar,2025-07-31T16:13:47.097237,7.1,122.5,DR-4613
TRIP-1432,Viman Nagar,Kothrud,2025-07-31T16:13:48.103587,13.68,172.15,DR-9579
TRIP-2000,Kothrud,Baner,2025-07-31T16:13:49.110434,13.98,187.63,DR-6311
TRIP-3136,Hinjewadi,Baner,2025-07-31T16:13:50.116279,6.17,127.18,DR-3988
TRIP-1403,Swargate,Kothrud,2025-07-31T16:13:51.122093,7.25,118.23,DR-3104
TRIP-4870,Shivajinagar,Swargate,2025-07-31T16:13:52.128562,5.11,103.12,DR-5438
TRIP-1026,Viman Nagar,Baner,2025-07-31T16:13:53.132975,5.72,96.57,DR-3276
TRIP-1179,Wakad,Swargate,2025-07-31T16:13:54.139407,14.36,205.78,DR-5816
TRIP-5732,Hinjewadi,Kothrud,2025-07-31T16:13:55.146409,13.17,212.01,DR-6895
TRIP-8040,Koregaon Park,Hinjewadi,2025-07-31T16:13:56.150857,6.07,97.73,DR-9644
TRIP-5074,Viman Nagar,Koregaon Park,2025-07-31T16:13:57.158639,5.53,90.99,DR-7200
TRIP-5604,Swargate,Koregaon Park,2025-07-31T16:13:58.168652,6.06,109.48,DR-6064
TRIP-1669,Wakad,Viman Nagar,2025-07-31T16:13:59.183792,9.82,135.47,DR-1427
TRIP-9586,Koregaon Park,Wakad,2025-07-31T16:14:00.184475,3.56,79.22,DR-2003
TRIP-8395,Swargate,Baner,2025-07-31T16:14:01.188101,12.01,163.59,DR-8285
TRIP-2880,Viman Nagar,Hinjewadi,2025-07-31T16:14:02.193937,7.02,139.07,DR-1361
TRIP-4479,Koregaon Park,Kothrud,2025-07-31T16:14:03.222695,10.84,183.12,DR-1663
TRIP-6583,Koregaon Park,Shivajinagar,2025-07-31T16:14:04.226271,4.0,85.33,DR-5488
TRIP-3281,Baner,Viman Nagar,2025-07-31T16:14:05.229927,11.12,155.29,DR-3673
TRIP-8794,Shivajinagar,Wakad,2025-07-31T16:14:06.230778,8.03,126.99,DR-9529
TRIP-2164,Viman Nagar,Koregaon Park,2025-07-31T16:14:07.232236,9.23,165.06,DR-6907
TRIP-2247,Kothrud,Shivajinagar,2025-07-31T16:14:08.236856,12.59,193.95,DR-3985
TRIP-2739,Koregaon Park,Baner,2025-07-31T16:14:09.244104,12.73,168.31,DR-7048
TRIP-5175,Viman Nagar,Baner,2025-07-31T16:14:10.252681,4.12,81.87,DR-3996
TRIP-6724,Swargate,Viman Nagar,2025-07-31T16:14:11.253080,14.94,243.37,DR-5521
TRIP-3079,Shivajinagar,Viman Nagar,2025-07-31T16:14:12.259069,12.34,197.53,DR-9053
TRIP-3698,Baner,Hinjewadi,2025-07-31T16:14:13.262534,14.64,185.42,DR-6472
TRIP-2433,Shivajinagar,Wakad,2025-07-31T16:14:14.266468,9.64,155.35,DR-6986
TRIP-1716,Baner,Swargate,2025-07-31T16:14:15.272615,6.4,120.96,DR-3439
TRIP-9873,Koregaon Park,Kothrud,2025-07-31T16:14:16.277733,14.25,180.02,DR-1775
TRIP-8928,Wakad,Hinjewadi,2025-07-31T16:14:17.282363,11.43,197.88,DR-2425
TRIP-2213,Baner,Kothrud,2025-07-31T16:14:18.290173,4.02,92.72,DR-4299
TRIP-1956,Wakad,Shivajinagar,2025-07-31T16:14:19.297971,10.04,178.65,DR-5264
TRIP-3574,Baner,Hinjewadi,2025-07-31T16:14:20.300323,10.56,148.04,DR-3041
TRIP-5424,Hinjewadi,Swargate,2025-07-31T16:14:21.307396,12.1,166.83,DR-5791
TRIP-8399,Swargate,Baner,2025-07-31T16:14:22.315126,10.58,162.69,DR-1659
TRIP-9207,Wakad,Koregaon Park,2025-07-31T16:14:23.318435,4.89,107.73,DR-5032
TRIP-5125,Kothrud,Baner,2025-07-31T16:14:24.329272,7.21,134.64,DR-9107
TRIP-3384,Swargate,Hinjewadi,2025-07-31T16:14:25.345778,3.62,82.96,DR-3520
TRIP-8019,Kothrud,Swargate,2025-07-31T16:14:26.353942,10.42,170.24,DR-5535
TRIP-3675,Wakad,Swargate,2025-07-31T16:14:27.357414,6.19,102.67,DR-1016
TRIP-5725,Shivajinagar,Hinjewadi,2025-07-31T16:14:28.361533,7.8,143.13,DR-1837
TRIP-2085,Shivajinagar,Baner,2025-07-31T16:14:29.372435,5.72,94.04,DR-5038
TRIP-4027,Kothrud,Koregaon Park,2025-07-31T16:14:30.393494,12.44,185.71,DR-1637
TRIP-6536,Viman Nagar,Koregaon Park,2025-07-31T16:14:31.403827,11.29,194.7,DR-5871
TRIP-6433,Shivajinagar,Baner,2025-07-31T16:14:32.412125,8.1,116.57,DR-7346
TRIP-4511,Shivajinagar,Baner,2025-07-31T16:14:33.422174,9.53,152.62,DR-6734
TRIP-1604,Hinjewadi,Koregaon Park,2025-07-31T16:14:34.439382,6.02,102.78,DR-5525
TRIP-9943,Shivajinagar,Wakad,2025-07-31T16:14:35.444158,8.0,118.88,DR-9237
TRIP-5516,Wakad,Shivajinagar,2025-07-31T16:14:36.451571,5.4,112.21,DR-8740
TRIP-4448,Wakad,Swargate,2025-07-31T16:14:37.456238,13.17,174.51,DR-9805
TRIP-2621,Swargate,Wakad,2025-07-31T16:14:38.459941,4.45,92.27,DR-5488
TRIP-8098,Hinjewadi,Swargate,2025-07-31T16:14:39.462119,8.72,129.44,DR-5429
TRIP-2756,Wakad,Kothrud,2025-07-31T16:14:40.474518,12.94,225.91,DR-2236
TRIP-6497,Swargate,Wakad,2025-07-31T16:14:41.479890,12.69,193.22,DR-2147
TRIP-3022,Wakad,Kothrud,2025-07-31T16:14:42.486831,7.74,120.94,DR-7795
TRIP-4171,Swargate,Baner,2025-07-31T16:14:43.495537,5.46,116.87,DR-8468
TRIP-8425,Koregaon Park,Kothrud,2025-07-31T16:14:44.500000,9.02,143.43,DR-3983
TRIP-8974,Shivajinagar,Kothrud,2025-07-31T16:14:45.504345,11.51,172.52,DR-4421
TRIP-8339,Viman Nagar,Kothrud,2025-07-31T16:14:46.512075,7.12,108.53,DR-5356
TRIP-8964,Wakad,Kothrud,2025-07-31T16:14:47.519310,11.8,180.43,DR-1443
TRIP-6541,Baner,Koregaon Park,2025-07-31T16:14:48.522689,4.17,96.15,DR-8070
TRIP-2127,Baner,Shivajinagar,2025-07-31T16:14:49.538175,4.39,92.17,DR-2443
TRIP-2779,Swargate,Viman Nagar,2025-07-31T16:14:50.542499,8.44,120.56,DR-9992
TRIP-3129,Baner,Koregaon Park,2025-07-31T16:14:51.557224,4.8,92.09,DR-7614
TRIP-4447,Swargate,Hinjewadi,2025-07-31T16:14:52.561756,4.62,97.8,DR-5539
TRIP-8321,Viman Nagar,Wakad,2025-07-31T16:14:53.567015,8.49,131.97,DR-1857
TRIP-8727,Shivajinagar,Swargate,2025-07-31T16:14:54.571316,11.63,152.77,DR-8469
TRIP-3093,Koregaon Park,Wakad,2025-07-31T16:14:55.586917,10.16,154.37,DR-5722
TRIP-9793,Hinjewadi,Kothrud,2025-07-31T16:14:56.588199,11.43,191.36,DR-5091
TRIP-5976,Wakad,Viman Nagar,2025-07-31T16:14:57.590889,8.98,162.69,DR-9605
TRIP-3957,Hinjewadi,Koregaon Park,2025-07-31T16:14:58.595538,14.54,234.3,DR-4954
TRIP-8425,Wakad,Kothrud,2025-07-31T16:14:59.607284,8.73,143.86,DR-7217
TRIP-3999,Baner,Wakad,2025-07-31T16:15:00.613122,13.33,192.11,DR-9585
TRIP-5235,Hinjewadi,Viman Nagar,2025-07-31T16:15:01.616912,9.5,150.44,DR-2139
TRIP-1064,Koregaon Park,Viman Nagar,2025-07-31T16:15:02.627439,5.02,100.84,DR-9396
TRIP-1515,Shivajinagar,Hinjewadi,2025-07-31T16:15:03.646670,9.68,156.34,DR-5398
TRIP-7346,Baner,Viman Nagar,2025-07-31T16:15:04.651477,13.36,224.7,DR-1093
TRIP-7787,Kothrud,Hinjewadi,2025-07-31T16:15:05.652509,7.11,139.93,DR-7432
TRIP-8114,Swargate,Hinjewadi,2025-07-31T16:15:06.656926,7.04,109.74,DR-3570
TRIP-3246,Hinjewadi,Shivajinagar,2025-07-31T16:15:07.669430,4.33,82.81,DR-8296
TRIP-2339,Koregaon Park,Baner,2025-07-31T16:15:08.675906,10.89,162.39,DR-8723
TRIP-3784,Kothrud,Shivajinagar,2025-07-31T16:15:09.688334,13.78,239.2,DR-7999
TRIP-5168,Kothrud,Swargate,2025-07-31T16:15:10.693254,10.43,144.73,DR-3645
TRIP-1370,Kothrud,Hinjewadi,2025-07-31T16:15:11.700002,5.05,89.34,DR-8051
TRIP-1012,Baner,Shivajinagar,2025-07-31T16:15:12.705701,7.73,115.64,DR-7937
TRIP-6147,Kothrud,Baner,2025-07-31T16:15:13.711215,3.43,85.1,DR-6936
TRIP-4893,Kothrud,Viman Nagar,2025-07-31T16:15:14.716836,12.17,195.57,DR-7514
TRIP-7434,Hinjewadi,Kothrud,2025-07-31T16:15:15.719491,7.43,116.12,DR-8485
TRIP-8521,Swargate,Koregaon Park,2025-07-31T16:15:16.727900,14.03,218.67,DR-8666
TRIP-8271,Shivajinagar,Viman Nagar,2025-07-31T16:15:17.732241,3.22,71.2,DR-9636
TRIP-5868,Viman Nagar,Kothrud,2025-07-31T16:15:18.737513,3.73,76.0,DR-4502
TRIP-3455,Viman Nagar,Kothrud,2025-07-31T16:15:19.740186,4.55,97.1,DR-5196
TRIP-4430,Koregaon Park,Kothrud,2025-07-31T16:15:20.745510,6.43,107.72,DR-2961
TRIP-2436,Wakad,Viman Nagar,2025-07-31T16:15:21.761135,8.0,128.28,DR-1556
TRIP-7610,Hinjewadi,Viman Nagar,2025-07-31T16:15:22.765091,14.42,234.38,DR-4440
TRIP-7401,Viman Nagar,Wakad,2025-07-31T16:15:23.778336,3.72,75.96,DR-4802
TRIP-2415,Wakad,Shivajinagar,2025-07-31T16:15:24.794382,12.51,160.25,DR-9912
TRIP-2606,Baner,Viman Nagar,2025-07-31T16:15:25.803707,12.65,183.99,DR-1147
TRIP-2656,Swargate,Kothrud,2025-07-31T16:15:26.815214,14.16,236.88,DR-4692
TRIP-9196,Viman Nagar,Swargate,2025-07-31T16:15:27.818874,13.63,206.94,DR-2997
TRIP-2836,Viman Nagar,Koregaon Park,2025-07-31T16:15:28.827765,13.11,223.28,DR-3227
TRIP-4966,Wakad,Koregaon Park,2025-07-31T16:15:29.835399,10.28,138.23,DR-7995
TRIP-4088,Baner,Shivajinagar,2025-07-31T16:15:30.838125,12.12,193.0,DR-6107
TRIP-9686,Baner,Hinjewadi,2025-07-31T16:15:31.842098,9.71,159.52,DR-8399
TRIP-4334,Baner,Hinjewadi,2025-07-31T16:15:32.845236,8.87,143.32,DR-9605
TRIP-2601,Viman Nagar,Kothrud,2025-07-31T16:15:33.859856,6.65,128.94,DR-1723
TRIP-8956,Baner,Swargate,2025-07-31T16:15:34.873234,14.05,244.41,DR-3784
TRIP-3293,Koregaon Park,Kothrud,2025-07-31T16:15:35.877450,5.89,101.4,DR-9178
TRIP-1786,Shivajinagar,Hinjewadi,2025-07-31T16:15:36.881695,12.97,222.35,DR-1293
TRIP-7673,Wakad,Hinjewadi,2025-07-31T16:15:37.890546,13.62,198.48,DR-4911
TRIP-4725,Kothrud,Viman Nagar,2025-07-31T16:15:38.904831,3.16,68.91,DR-2318
TRIP-3897,Viman Nagar,Swargate,2025-07-31T16:15:39.919167,4.3,80.09,DR-3780
TRIP-7899,Hinjewadi,Baner,2025-07-31T16:15:40.924732,10.02,161.88,DR-2894
TRIP-7247,Kothrud,Swargate,2025-07-31T16:15:41.939237,13.49,233.45,DR-1587
TRIP-7682,Kothrud,Wakad,2025-07-31T16:15:42.945368,4.42,99.7,DR-5092
TRIP-8684,Koregaon Park,Swargate,2025-07-31T16:15:43.951403,3.12,72.89,DR-2558
TRIP-4520,Viman Nagar,Shivajinagar,2025-07-31T16:15:44.963479,7.01,133.1,DR-6220
TRIP-5932,Hinjewadi,Kothrud,2025-07-31T16:15:45.969970,9.24,150.4,DR-2750
TRIP-2369,Shivajinagar,Hinjewadi,2025-07-31T16:15:46.975500,14.74,215.8,DR-9749
TRIP-7073,Hinjewadi,Kothrud,2025-07-31T16:15:47.985151,5.6,95.77,DR-7289
TRIP-4899,Baner,Shivajinagar,2025-07-31T16:15:48.987799,9.07,156.73,DR-3521
TRIP-1420,Swargate,Wakad,2025-07-31T16:15:49.993629,8.15,137.7,DR-1783
TRIP-9750,Swargate,Kothrud,2025-07-31T16:15:51.006420,13.7,236.78,DR-1917
TRIP-8008,Swargate,Wakad,2025-07-31T16:15:52.008327,4.08,90.29,DR-1069
TRIP-7780,Koregaon Park,Hinjewadi,2025-07-31T16:15:53.024224,3.94,74.7,DR-3171
TRIP-5793,Hinjewadi,Koregaon Park,2025-07-31T16:15:54.024487,12.13,196.6,DR-2509
TRIP-5199,Shivajinagar,Viman Nagar,2025-07-31T16:15:55.031636,14.74,237.57,DR-9576
TRIP-7826,Shivajinagar,Baner,2025-07-31T16:15:56.036265,10.38,183.97,DR-1987
TRIP-7740,Viman Nagar,Hinjewadi,2025-07-31T16:15:57.049914,11.8,164.45,DR-3683
TRIP-6037,Koregaon Park,Baner,2025-07-31T16:15:58.059612,9.09,133.73,DR-6214
TRIP-1951,Wakad,Swargate,2025-07-31T16:15:59.061658,9.9,141.3,DR-6230
TRIP-1654,Koregaon Park,Baner,2025-07-31T16:16:00.075030,13.45,233.02,DR-6815
TRIP-4455,Koregaon Park,Viman Nagar,2025-07-31T16:16:01.079633,14.85,214.36,DR-1283
TRIP-3376,Hinjewadi,Shivajinagar,2025-07-31T16:16:02.082489,7.05,127.12,DR-1188
TRIP-4055,Viman Nagar,Wakad,2025-07-31T16:16:03.084631,10.41,184.62,DR-2485
TRIP-4144,Hinjewadi,Koregaon Park,2025-07-31T16:16:04.090602,6.25,121.99,DR-6983
TRIP-5727,Hinjewadi,Wakad,2025-07-31T16:16:05.094181,4.07,94.49,DR-7378
TRIP-3487,Wakad,Hinjewadi,2025-07-31T16:16:06.097301,7.11,109.74,DR-1525
TRIP-8032,Kothrud,Shivajinagar,2025-07-31T16:16:07.112292,10.04,160.71,DR-1171
TRIP-4164,Hinjewadi,Koregaon Park,2025-07-31T16:16:08.133925,6.57,133.46,DR-9915
TRIP-8654,Kothrud,Koregaon Park,2025-07-31T16:16:09.144926,3.66,77.24,DR-3359
TRIP-5759,Baner,Kothrud,2025-07-31T16:16:10.147082,10.87,197.02,DR-8893
TRIP-3617,Shivajinagar,Hinjewadi,2025-07-31T16:16:11.148442,11.05,173.01,DR-9381
TRIP-5083,Kothrud,Wakad,2025-07-31T16:16:12.156008,8.18,118.73,DR-6526
TRIP-7917,Hinjewadi,Koregaon Park,2025-07-31T16:16:13.161105,12.75,173.3,DR-1175
TRIP-7641,Hinjewadi,Wakad,2025-07-31T16:16:14.163776,7.77,120.09,DR-7070
TRIP-8368,Shivajinagar,Koregaon Park,2025-07-31T16:16:15.170392,12.36,175.82,DR-3594
TRIP-7898,Kothrud,Hinjewadi,2025-07-31T16:16:16.175411,8.23,148.35,DR-7697
TRIP-6364,Koregaon Park,Baner,2025-07-31T16:16:17.181776,12.93,188.31,DR-5148
TRIP-6433,Viman Nagar,Swargate,2025-07-31T16:16:18.188005,3.65,73.06,DR-7064
TRIP-1804,Koregaon Park,Baner,2025-07-31T16:16:19.197272,14.58,227.64,DR-8011
TRIP-9845,Koregaon Park,Shivajinagar,2025-07-31T16:16:20.212673,9.83,162.71,DR-9729
TRIP-7303,Viman Nagar,Koregaon Park,2025-07-31T16:16:21.218923,4.01,86.55,DR-7580
TRIP-1761,Baner,Shivajinagar,2025-07-31T16:16:22.231058,7.24,138.65,DR-6057
TRIP-2873,Wakad,Baner,2025-07-31T16:16:23.245778,6.17,108.86,DR-8332
TRIP-9116,Baner,Koregaon Park,2025-07-31T16:16:24.252097,8.46,125.63,DR-7122
TRIP-2943,Kothrud,Baner,2025-07-31T16:16:25.256416,6.99,116.77,DR-4288
TRIP-2532,Shivajinagar,Viman Nagar,2025-07-31T16:16:26.261913,6.05,100.0,DR-4661
TRIP-8879,Koregaon Park,Kothrud,2025-07-31T16:16:27.273750,14.69,246.65,DR-8315
TRIP-5491,Koregaon Park,Shivajinagar,2025-07-31T16:16:28.281522,3.7,86.42,DR-4518
TRIP-1035,Swargate,Baner,2025-07-31T16:16:29.289353,14.05,179.1,DR-2809
TRIP-5880,Kothrud,Shivajinagar,2025-07-31T16:16:30.300847,10.1,138.71,DR-7542
TRIP-1169,Baner,Viman Nagar,2025-07-31T16:16:31.317782,9.09,156.41,DR-7247
TRIP-2091,Viman Nagar,Shivajinagar,2025-07-31T16:16:32.320380,10.53,154.22,DR-4167
TRIP-4551,Viman Nagar,Kothrud,2025-07-31T16:16:33.330203,9.42,167.29,DR-7010
TRIP-9145,Hinjewadi,Swargate,2025-07-31T16:16:34.331817,6.57,127.6,DR-3065
TRIP-8036,Swargate,Baner,2025-07-31T16:16:35.338633,13.0,185.54,DR-7552
TRIP-7099,Swargate,Wakad,2025-07-31T16:16:36.353912,6.1,100.7,DR-5737
TRIP-5995,Viman Nagar,Swargate,2025-07-31T16:16:37.360344,9.48,140.81,DR-3387
TRIP-9936,Koregaon Park,Wakad,2025-07-31T16:16:38.363100,13.33,208.38,DR-7219
TRIP-1884,Wakad,Swargate,2025-07-31T16:16:39.367589,3.73,77.5,DR-7154
TRIP-3770,Wakad,Viman Nagar,2025-07-31T16:16:40.383099,14.55,234.98,DR-7472
TRIP-2557,Wakad,Hinjewadi,2025-07-31T16:16:41.386307,10.58,155.08,DR-9079
TRIP-2271,Baner,Wakad,2025-07-31T16:16:42.389518,10.91,150.02,DR-2574
TRIP-4636,Wakad,Hinjewadi,2025-07-31T16:16:43.402402,9.81,170.95,DR-2368
TRIP-1356,Viman Nagar,Swargate,2025-07-31T16:16:44.405962,7.5,110.35,DR-2475
TRIP-3248,Shivajinagar,Koregaon Park,2025-07-31T16:16:45.414331,12.11,160.39,DR-7204
TRIP-3665,Koregaon Park,Shivajinagar,2025-07-31T16:16:46.416700,11.48,155.75,DR-3367
TRIP-5864,Hinjewadi,Swargate,2025-07-31T16:16:47.428698,10.39,186.93,DR-6829
TRIP-2990,Swargate,Shivajinagar,2025-07-31T16:16:48.431056,7.43,118.67,DR-9643
TRIP-4294,Kothrud,Baner,2025-07-31T16:16:49.435580,3.67,78.32,DR-5895
TRIP-9574,Hinjewadi,Koregaon Park,2025-07-31T16:16:50.449342,13.92,205.47,DR-1230
TRIP-7107,Wakad,Koregaon Park,2025-07-31T16:16:51.451374,10.75,147.64,DR-4005
TRIP-9256,Koregaon Park,Hinjewadi,2025-07-31T16:16:52.459579,7.16,140.22,DR-3986
TRIP-3148,Kothrud,Baner,2025-07-31T16:16:53.465118,13.09,207.75,DR-6523
TRIP-8321,Viman Nagar,Koregaon Park,2025-07-31T16:16:54.470672,3.32,83.08,DR-6683
TRIP-9481,Hinjewadi,Viman Nagar,2025-07-31T16:16:55.476029,9.28,166.47,DR-4198
TRIP-8359,Koregaon Park,Hinjewadi,2025-07-31T16:16:56.484367,14.6,213.02,DR-9309
TRIP-2141,Baner,Shivajinagar,2025-07-31T16:16:57.487680,6.12,102.68,DR-6494
TRIP-4789,Viman Nagar,Swargate,2025-07-31T16:16:58.498865,6.25,104.02,DR-9483
TRIP-6349,Viman Nagar,Kothrud,2025-07-31T16:16:59.500104,11.42,178.04,DR-7967
TRIP-5901,Shivajinagar,Baner,2025-07-31T16:17:00.505686,3.24,73.42,DR-3875
TRIP-8726,Swargate,Koregaon Park,2025-07-31T16:17:01.512814,9.17,150.75,DR-7647
TRIP-1117,Hinjewadi,Swargate,2025-07-31T16:17:02.517757,12.69,218.92,DR-1370
TRIP-7010,Viman Nagar,Baner,2025-07-31T16:17:03.532197,14.97,248.93,DR-5640
TRIP-7069,Baner,Kothrud,2025-07-31T16:17:04.547263,11.47,191.43,DR-8422
TRIP-6814,Koregaon Park,Hinjewadi,2025-07-31T16:17:05.556207,13.04,181.38,DR-4993
TRIP-3539,Baner,Swargate,2025-07-31T16:17:06.565732,14.24,201.25,DR-5123
TRIP-5123,Koregaon Park,Baner,2025-07-31T16:17:07.576124,13.85,225.6,DR-2387
TRIP-8777,Koregaon Park,Swargate,2025-07-31T16:17:08.585561,13.69,231.46,DR-6116
TRIP-2992,Wakad,Baner,2025-07-31T16:17:09.596340,12.74,188.01,DR-4386
TRIP-6835,Baner,Hinjewadi,2025-07-31T16:17:10.597584,10.96,195.75,DR-2671
TRIP-2199,Kothrud,Swargate,2025-07-31T16:17:11.598802,10.85,171.84,DR-5674
TRIP-1852,Swargate,Shivajinagar,2025-07-31T16:17:12.601133,3.72,77.22,DR-4277
TRIP-2740,Koregaon Park,Swargate,2025-07-31T16:17:13.613507,14.85,205.9,DR-4196
TRIP-1990,Koregaon Park,Hinjewadi,2025-07-31T16:17:14.616542,5.66,114.43,DR-2673
TRIP-2089,Shivajinagar,Baner,2025-07-31T16:17:15.629074,3.93,84.42,DR-1818
TRIP-8676,Wakad,Viman Nagar,2025-07-31T16:17:16.643602,8.02,143.59,DR-4693
TRIP-8153,Baner,Koregaon Park,2025-07-31T16:17:17.649030,10.4,183.87,DR-3473
TRIP-6313,Shivajinagar,Baner,2025-07-31T16:17:18.653842,10.7,181.48,DR-7940
TRIP-4015,Swargate,Baner,2025-07-31T16:17:19.660039,3.16,71.38,DR-8906
TRIP-8796,Hinjewadi,Koregaon Park,2025-07-31T16:17:20.665746,3.75,80.78,DR-7858
TRIP-8611,Baner,Hinjewadi,2025-07-31T16:17:21.668715,3.14,74.37,DR-2761
TRIP-4028,Hinjewadi,Swargate,2025-07-31T16:17:22.685174,7.66,116.86,DR-4688
TRIP-8478,Viman Nagar,Koregaon Park,2025-07-31T16:17:23.709885,6.19,105.22,DR-1319
TRIP-8510,Koregaon Park,Shivajinagar,2025-07-31T16:17:24.717549,9.94,161.01,DR-5667
TRIP-3497,Swargate,Hinjewadi,2025-07-31T16:17:25.723414,10.89,148.37,DR-9530
